stop_id,cumulative_dwell_time,cumulative_leg_time,cumulative_stops,day_of_week,section_id,rain_mm,wind_speed,visibility_km,commercial_speed,occupancy_rate,schedule_adherence,hour_of_day,is_peak_hour,temperature_c,snow_mm,is_holiday,is_special_event,delay_trend,route_historical_avg,delay_severity_category,schedule_adherence
STOP_104,120,480,4,4,39,0.0,10.0,10.0,25.0,0.5,-3.7589894056449387,20,0,20.0,0.0,0,0,0.0,0.0,0,-3.7589894056449387
STOP_111,330,1320,11,4,32,0.0,10.0,10.0,25.0,0.5,2.5949546403140173,7,1,20.0,0.0,0,0,0.0,0.0,0,2.5949546403140173
STOP_107,210,840,7,4,46,0.0,10.0,10.0,25.0,0.5,-1.7456563120418074,16,1,20.0,0.0,0,0,0.0,0.0,0,-1.7456563120418074
STOP_105,150,600,5,4,86,0.0,10.0,10.0,25.0,0.5,-1.7273850561009019,16,1,20.0,0.0,0,0,0.0,0.0,0,-1.7273850561009019
STOP_102,60,240,2,4,43,0.0,10.0,10.0,25.0,0.5,3.4853225821150864,7,1,20.0,0.0,0,0,0.0,0.0,0,3.4853225821150864
STOP_100,0,0,0,4,87,0.0,10.0,10.0,25.0,0.5,-2.530573576119969,20,0,20.0,0.0,0,0,0.0,0.0,0,-2.530573576119969
STOP_106,180,720,6,4,92,0.0,10.0,10.0,25.0,0.5,-4.378578667709184,7,1,20.0,0.0,0,0,0.0,0.0,0,-4.378578667709184
STOP_103,90,360,3,4,10,0.0,10.0,10.0,25.0,0.5,5.141880963824354,19,0,20.0,0.0,0,0,0.0,0.0,1,5.141880963824354
STOP_100,0,0,0,4,42,0.0,10.0,10.0,25.0,0.5,-2.9317209596598435,14,0,20.0,0.0,0,0,0.0,0.0,0,-2.9317209596598435
STOP_111,330,1320,11,4,66,0.0,10.0,10.0,25.0,0.5,7.597305283052326,14,0,20.0,0.0,0,0,0.0,0.0,1,7.597305283052326
STOP_105,150,600,5,4,10,0.0,10.0,10.0,25.0,0.5,3.6826025205338886,19,0,20.0,0.0,0,0,0.0,0.0,0,3.6826025205338886
STOP_105,150,600,5,4,81,0.0,10.0,10.0,25.0,0.5,-3.252832254899944,13,0,20.0,0.0,0,0,0.0,0.0,0,-3.252832254899944
STOP_103,90,360,3,4,86,0.0,10.0,10.0,25.0,0.5,2.5532047226782923,16,1,20.0,0.0,0,0,0.0,0.0,0,2.5532047226782923
STOP_108,240,960,8,4,8,0.0,10.0,10.0,25.0,0.5,1.0901770255916592,21,0,20.0,0.0,0,0,0.0,0.0,0,1.0901770255916592
STOP_104,120,480,4,4,63,0.0,10.0,10.0,25.0,0.5,-2.7233688522334694,6,0,20.0,0.0,0,0,0.0,0.0,0,-2.7233688522334694
STOP_109,270,1080,9,4,40,0.0,10.0,10.0,25.0,0.5,6.222412395815283,11,0,20.0,0.0,0,0,0.0,0.0,1,6.222412395815283
STOP_110,300,1200,10,4,43,0.0,10.0,10.0,25.0,0.5,-4.748655432614264,7,1,20.0,0.0,0,0,0.0,0.0,0,-4.748655432614264
STOP_110,300,1200,10,4,80,0.0,10.0,10.0,25.0,0.5,-4.428705491010211,8,1,20.0,0.0,0,0,0.0,0.0,0,-4.428705491010211
STOP_102,60,240,2,4,71,0.0,10.0,10.0,25.0,0.5,9.832532970837468,7,1,20.0,0.0,0,0,0.0,0.0,1,9.832532970837468
STOP_109,270,1080,9,4,10,0.0,10.0,10.0,25.0,0.5,0.5722891548915132,19,0,20.0,0.0,0,0,0.0,0.0,0,0.5722891548915132
STOP_106,180,720,6,4,6,0.0,10.0,10.0,25.0,0.5,7.871805913766553,8,1,20.0,0.0,0,0,0.0,0.0,1,7.871805913766553
STOP_103,90,360,3,4,92,0.0,10.0,10.0,25.0,0.5,3.6942864584220496,7,1,20.0,0.0,0,0,0.0,0.0,0,3.6942864584220496
STOP_107,210,840,7,4,32,0.0,10.0,10.0,25.0,0.5,-2.115351559495588,7,1,20.0,0.0,0,0,0.0,0.0,0,-2.115351559495588
STOP_111,330,1320,11,4,92,0.0,10.0,10.0,25.0,0.5,2.356127787782698,7,1,20.0,0.0,0,0,0.0,0.0,0,2.356127787782698
STOP_106,180,720,6,4,39,0.0,10.0,10.0,25.0,0.5,6.699824903658165,20,0,20.0,0.0,0,0,0.0,0.0,1,6.699824903658165
STOP_104,120,480,4,4,71,0.0,10.0,10.0,25.0,0.5,0.8484961943662089,7,1,20.0,0.0,0,0,0.0,0.0,0,0.8484961943662089
STOP_104,120,480,4,4,81,0.0,10.0,10.0,25.0,0.5,-3.521086546370953,13,0,20.0,0.0,0,0,0.0,0.0,0,-3.521086546370953
STOP_100,0,0,0,4,93,0.0,10.0,10.0,25.0,0.5,-2.4574386220091204,9,1,20.0,0.0,0,0,0.0,0.0,0,-2.4574386220091204
STOP_106,180,720,6,4,38,0.0,10.0,10.0,25.0,0.5,-1.731369376219798,13,0,20.0,0.0,0,0,0.0,0.0,0,-1.731369376219798
STOP_103,90,360,3,4,11,0.0,10.0,10.0,25.0,0.5,7.915679492549678,7,1,20.0,0.0,0,0,0.0,0.0,1,7.915679492549678
STOP_104,120,480,4,4,93,0.0,10.0,10.0,25.0,0.5,3.815455274313189,9,1,20.0,0.0,0,0,0.0,0.0,0,3.815455274313189
STOP_100,0,0,0,4,30,0.0,10.0,10.0,25.0,0.5,0.040105884851631135,21,0,20.0,0.0,0,0,0.0,0.0,0,0.040105884851631135
STOP_111,330,1320,11,4,63,0.0,10.0,10.0,25.0,0.5,-2.849069449836612,6,0,20.0,0.0,0,0,0.0,0.0,0,-2.849069449836612
STOP_110,300,1200,10,4,40,0.0,10.0,10.0,25.0,0.5,3.4188351711238605,11,0,20.0,0.0,0,0,0.0,0.0,0,3.4188351711238605
STOP_111,330,1320,11,4,51,0.0,10.0,10.0,25.0,0.5,1.297730465294764,6,0,20.0,0.0,0,0,0.0,0.0,0,1.297730465294764
STOP_103,90,360,3,4,38,0.0,10.0,10.0,25.0,0.5,0.8518035203250884,13,0,20.0,0.0,0,0,0.0,0.0,0,0.8518035203250884
STOP_108,240,960,8,4,87,0.0,10.0,10.0,25.0,0.5,-0.7495389666332269,20,0,20.0,0.0,0,0,0.0,0.0,0,-0.7495389666332269
STOP_100,0,0,0,4,63,0.0,10.0,10.0,25.0,0.5,-0.6825305172259122,6,0,20.0,0.0,0,0,0.0,0.0,0,-0.6825305172259122
STOP_104,120,480,4,4,32,0.0,10.0,10.0,25.0,0.5,4.556420512366638,7,1,20.0,0.0,0,0,0.0,0.0,0,4.556420512366638
STOP_101,30,120,1,4,92,0.0,10.0,10.0,25.0,0.5,1.205180184778905,7,1,20.0,0.0,0,0,0.0,0.0,0,1.205180184778905
STOP_111,330,1320,11,4,11,0.0,10.0,10.0,25.0,0.5,-3.349050736983272,7,1,20.0,0.0,0,0,0.0,0.0,0,-3.349050736983272
STOP_105,150,600,5,4,43,0.0,10.0,10.0,25.0,0.5,3.6470865633663085,7,1,20.0,0.0,0,0,0.0,0.0,0,3.6470865633663085
STOP_104,120,480,4,4,8,0.0,10.0,10.0,25.0,0.5,-0.2284332964479191,21,0,20.0,0.0,0,0,0.0,0.0,0,-0.2284332964479191
STOP_101,30,120,1,4,40,0.0,10.0,10.0,25.0,0.5,8.435469447990585,11,0,20.0,0.0,0,0,0.0,0.0,1,8.435469447990585
STOP_109,270,1080,9,4,43,0.0,10.0,10.0,25.0,0.5,-1.9362986163174878,7,1,20.0,0.0,0,0,0.0,0.0,0,-1.9362986163174878
STOP_100,0,0,0,4,51,0.0,10.0,10.0,25.0,0.5,4.29015181205367,6,0,20.0,0.0,0,0,0.0,0.0,0,4.29015181205367
STOP_111,330,1320,11,4,19,0.0,10.0,10.0,25.0,0.5,4.258282088168512,15,0,20.0,0.0,0,0,0.0,0.0,0,4.258282088168512
STOP_106,180,720,6,4,58,0.0,10.0,10.0,25.0,0.5,7.04276813493319,8,1,20.0,0.0,0,0,0.0,0.0,1,7.04276813493319
STOP_103,90,360,3,4,80,0.0,10.0,10.0,25.0,0.5,-1.062941223181032,8,1,20.0,0.0,0,0,0.0,0.0,0,-1.062941223181032
STOP_104,120,480,4,4,73,0.0,10.0,10.0,25.0,0.5,7.061435044503892,16,1,20.0,0.0,0,0,0.0,0.0,1,7.061435044503892
STOP_108,240,960,8,4,77,0.0,10.0,10.0,25.0,0.5,5.141575387215277,20,0,20.0,0.0,0,0,0.0,0.0,1,5.141575387215277
STOP_101,30,120,1,4,11,0.0,10.0,10.0,25.0,0.5,1.6458904349563164,7,1,20.0,0.0,0,0,0.0,0.0,0,1.6458904349563164
STOP_106,180,720,6,4,71,0.0,10.0,10.0,25.0,0.5,-2.929767694699224,7,1,20.0,0.0,0,0,0.0,0.0,0,-2.929767694699224
STOP_102,60,240,2,4,75,0.0,10.0,10.0,25.0,0.5,-3.9995917789182673,15,0,20.0,0.0,0,0,0.0,0.0,0,-3.9995917789182673
STOP_101,30,120,1,4,73,0.0,10.0,10.0,25.0,0.5,-3.2065700337191534,16,1,20.0,0.0,0,0,0.0,0.0,0,-3.2065700337191534
STOP_111,330,1320,11,4,36,0.0,10.0,10.0,25.0,0.5,-3.394142321687209,19,0,20.0,0.0,0,0,0.0,0.0,0,-3.394142321687209
STOP_107,210,840,7,4,11,0.0,10.0,10.0,25.0,0.5,9.23801039771337,7,1,20.0,0.0,0,0,0.0,0.0,1,9.23801039771337
STOP_109,270,1080,9,4,58,0.0,10.0,10.0,25.0,0.5,0.17226411619254645,8,1,20.0,0.0,0,0,0.0,0.0,0,0.17226411619254645
STOP_105,150,600,5,4,84,0.0,10.0,10.0,25.0,0.5,-2.7628876109039386,14,0,20.0,0.0,0,0,0.0,0.0,0,-2.7628876109039386
STOP_102,60,240,2,4,11,0.0,10.0,10.0,25.0,0.5,2.41221505956824,7,1,20.0,0.0,0,0,0.0,0.0,0,2.41221505956824
STOP_101,30,120,1,4,10,0.0,10.0,10.0,25.0,0.5,4.574833596877398,19,0,20.0,0.0,0,0,0.0,0.0,0,4.574833596877398
STOP_102,60,240,2,4,32,0.0,10.0,10.0,25.0,0.5,-0.5933614073841387,7,1,20.0,0.0,0,0,0.0,0.0,0,-0.5933614073841387
STOP_107,210,840,7,4,56,0.0,10.0,10.0,25.0,0.5,-0.6900992523664706,6,0,20.0,0.0,0,0,0.0,0.0,0,-0.6900992523664706
STOP_111,330,1320,11,4,75,0.0,10.0,10.0,25.0,0.5,-2.6912073532564245,15,0,20.0,0.0,0,0,0.0,0.0,0,-2.6912073532564245
STOP_104,120,480,4,4,19,0.0,10.0,10.0,25.0,0.5,6.652049982098319,15,0,20.0,0.0,0,0,0.0,0.0,1,6.652049982098319
STOP_100,0,0,0,4,73,0.0,10.0,10.0,25.0,0.5,4.999256273190585,16,1,20.0,0.0,0,0,0.0,0.0,0,4.999256273190585
STOP_108,240,960,8,4,43,0.0,10.0,10.0,25.0,0.5,-0.8636389333807809,7,1,20.0,0.0,0,0,0.0,0.0,0,-0.8636389333807809
STOP_106,180,720,6,4,40,0.0,10.0,10.0,25.0,0.5,-1.6540690768586468,11,0,20.0,0.0,0,0,0.0,0.0,0,-1.6540690768586468
STOP_104,120,480,4,4,51,0.0,10.0,10.0,25.0,0.5,-2.1330186732665473,6,0,20.0,0.0,0,0,0.0,0.0,0,-2.1330186732665473
STOP_109,270,1080,9,4,86,0.0,10.0,10.0,25.0,0.5,-4.7814926787308165,16,1,20.0,0.0,0,0,0.0,0.0,0,-4.7814926787308165
STOP_108,240,960,8,4,81,0.0,10.0,10.0,25.0,0.5,2.949555115321309,13,0,20.0,0.0,0,0,0.0,0.0,0,2.949555115321309
STOP_105,150,600,5,4,80,0.0,10.0,10.0,25.0,0.5,-3.331868789926719,8,1,20.0,0.0,0,0,0.0,0.0,0,-3.331868789926719
STOP_103,90,360,3,4,77,0.0,10.0,10.0,25.0,0.5,7.4980653489501154,20,0,20.0,0.0,0,0,0.0,0.0,1,7.4980653489501154
STOP_111,330,1320,11,4,48,0.0,10.0,10.0,25.0,0.5,-4.879113449868203,15,0,20.0,0.0,0,0,0.0,0.0,0,-4.879113449868203
STOP_108,240,960,8,4,98,0.0,10.0,10.0,25.0,0.5,2.6976262342305386,8,1,20.0,0.0,0,0,0.0,0.0,0,2.6976262342305386
STOP_110,300,1200,10,4,39,0.0,10.0,10.0,25.0,0.5,-3.6174806229135155,20,0,20.0,0.0,0,0,0.0,0.0,0,-3.6174806229135155
STOP_106,180,720,6,4,47,0.0,10.0,10.0,25.0,0.5,9.530119083615357,16,1,20.0,0.0,0,0,0.0,0.0,1,9.530119083615357
STOP_109,270,1080,9,4,66,0.0,10.0,10.0,25.0,0.5,0.4413040059872808,14,0,20.0,0.0,0,0,0.0,0.0,0,0.4413040059872808
STOP_104,120,480,4,4,6,0.0,10.0,10.0,25.0,0.5,7.364903378189038,8,1,20.0,0.0,0,0,0.0,0.0,1,7.364903378189038
STOP_107,210,840,7,4,73,0.0,10.0,10.0,25.0,0.5,-3.612493430915543,16,1,20.0,0.0,0,0,0.0,0.0,0,-3.612493430915543
STOP_111,330,1320,11,4,56,0.0,10.0,10.0,25.0,0.5,8.059508222252358,6,0,20.0,0.0,0,0,0.0,0.0,1,8.059508222252358
STOP_111,330,1320,11,4,80,0.0,10.0,10.0,25.0,0.5,4.299528473112463,8,1,20.0,0.0,0,0,0.0,0.0,0,4.299528473112463
STOP_103,90,360,3,4,93,0.0,10.0,10.0,25.0,0.5,-1.8832486855746282,9,1,20.0,0.0,0,0,0.0,0.0,0,-1.8832486855746282
STOP_104,120,480,4,4,47,0.0,10.0,10.0,25.0,0.5,-3.5640641788340406,16,1,20.0,0.0,0,0,0.0,0.0,0,-3.5640641788340406
STOP_101,30,120,1,4,38,0.0,10.0,10.0,25.0,0.5,4.483572263017914,13,0,20.0,0.0,0,0,0.0,0.0,0,4.483572263017914
STOP_107,210,840,7,4,40,0.0,10.0,10.0,25.0,0.5,8.096632641463414,11,0,20.0,0.0,0,0,0.0,0.0,1,8.096632641463414
STOP_104,120,480,4,4,36,0.0,10.0,10.0,25.0,0.5,-1.2581269356015157,19,0,20.0,0.0,0,0,0.0,0.0,0,-1.2581269356015157
STOP_104,120,480,4,4,46,0.0,10.0,10.0,25.0,0.5,2.974915356467245,16,1,20.0,0.0,0,0,0.0,0.0,0,2.974915356467245
STOP_109,270,1080,9,4,19,0.0,10.0,10.0,25.0,0.5,7.439713511886391,15,0,20.0,0.0,0,0,0.0,0.0,1,7.439713511886391
STOP_109,270,1080,9,4,38,0.0,10.0,10.0,25.0,0.5,-3.4122014618313674,13,0,20.0,0.0,0,0,0.0,0.0,0,-3.4122014618313674
STOP_108,240,960,8,4,47,0.0,10.0,10.0,25.0,0.5,-0.3042478240527968,16,1,20.0,0.0,0,0,0.0,0.0,0,-0.3042478240527968
STOP_110,300,1200,10,4,6,0.0,10.0,10.0,25.0,0.5,2.713015600140088,8,1,20.0,0.0,0,0,0.0,0.0,0,2.713015600140088
STOP_105,150,600,5,4,8,0.0,10.0,10.0,25.0,0.5,9.417391235652477,21,0,20.0,0.0,0,0,0.0,0.0,1,9.417391235652477
STOP_103,90,360,3,4,66,0.0,10.0,10.0,25.0,0.5,7.0828887036408545,14,0,20.0,0.0,0,0,0.0,0.0,1,7.0828887036408545
STOP_109,270,1080,9,4,39,0.0,10.0,10.0,25.0,0.5,0.4231209813105785,20,0,20.0,0.0,0,0,0.0,0.0,0,0.4231209813105785
STOP_103,90,360,3,4,46,0.0,10.0,10.0,25.0,0.5,6.250426182132868,16,1,20.0,0.0,0,0,0.0,0.0,1,6.250426182132868
STOP_101,30,120,1,4,8,0.0,10.0,10.0,25.0,0.5,1.9873862983468704,21,0,20.0,0.0,0,0,0.0,0.0,0,1.9873862983468704
STOP_108,240,960,8,4,84,0.0,10.0,10.0,25.0,0.5,0.12770928247138102,14,0,20.0,0.0,0,0,0.0,0.0,0,0.12770928247138102
STOP_105,150,600,5,4,66,0.0,10.0,10.0,25.0,0.5,7.089683513013756,14,0,20.0,0.0,0,0,0.0,0.0,1,7.089683513013756
STOP_111,330,1320,11,4,77,0.0,10.0,10.0,25.0,0.5,3.257076656544107,20,0,20.0,0.0,0,0,0.0,0.0,0,3.257076656544107
STOP_101,30,120,1,4,63,0.0,10.0,10.0,25.0,0.5,-3.6009282983274513,6,0,20.0,0.0,0,0,0.0,0.0,0,-3.6009282983274513
STOP_111,330,1320,11,4,6,0.0,10.0,10.0,25.0,0.5,6.043433237928252,8,1,20.0,0.0,0,0,0.0,0.0,1,6.043433237928252
STOP_106,180,720,6,4,93,0.0,10.0,10.0,25.0,0.5,-0.020202928509458484,9,1,20.0,0.0,0,0,0.0,0.0,0,-0.020202928509458484
STOP_110,300,1200,10,4,73,0.0,10.0,10.0,25.0,0.5,6.512482458860582,16,1,20.0,0.0,0,0,0.0,0.0,1,6.512482458860582
STOP_101,30,120,1,4,87,0.0,10.0,10.0,25.0,0.5,1.226874093020816,20,0,20.0,0.0,0,0,0.0,0.0,0,1.226874093020816
STOP_101,30,120,1,4,48,0.0,10.0,10.0,25.0,0.5,-0.25119860137023275,15,0,20.0,0.0,0,0,0.0,0.0,0,-0.25119860137023275
STOP_110,300,1200,10,4,47,0.0,10.0,10.0,25.0,0.5,-4.246783524643171,16,1,20.0,0.0,0,0,0.0,0.0,0,-4.246783524643171
STOP_110,300,1200,10,4,48,0.0,10.0,10.0,25.0,0.5,4.870824757918311,15,0,20.0,0.0,0,0,0.0,0.0,0,4.870824757918311
STOP_103,90,360,3,4,40,0.0,10.0,10.0,25.0,0.5,5.495578091492143,11,0,20.0,0.0,0,0,0.0,0.0,1,5.495578091492143
STOP_100,0,0,0,4,39,0.0,10.0,10.0,25.0,0.5,5.495348635880626,20,0,20.0,0.0,0,0,0.0,0.0,1,5.495348635880626
STOP_106,180,720,6,4,17,0.0,10.0,10.0,25.0,0.5,2.1242644789562237,8,1,20.0,0.0,0,0,0.0,0.0,0,2.1242644789562237
STOP_106,180,720,6,4,77,0.0,10.0,10.0,25.0,0.5,4.421792968653577,20,0,20.0,0.0,0,0,0.0,0.0,0,4.421792968653577
STOP_105,150,600,5,4,58,0.0,10.0,10.0,25.0,0.5,0.06298698825728366,8,1,20.0,0.0,0,0,0.0,0.0,0,0.06298698825728366
STOP_104,120,480,4,4,80,0.0,10.0,10.0,25.0,0.5,2.8788762817237497,8,1,20.0,0.0,0,0,0.0,0.0,0,2.8788762817237497
STOP_104,120,480,4,4,75,0.0,10.0,10.0,25.0,0.5,-0.565024410925713,15,0,20.0,0.0,0,0,0.0,0.0,0,-0.565024410925713
STOP_105,150,600,5,4,38,0.0,10.0,10.0,25.0,0.5,-4.321262164716682,13,0,20.0,0.0,0,0,0.0,0.0,0,-4.321262164716682
STOP_106,180,720,6,4,86,0.0,10.0,10.0,25.0,0.5,9.03067241960676,16,1,20.0,0.0,0,0,0.0,0.0,1,9.03067241960676
STOP_101,30,120,1,4,93,0.0,10.0,10.0,25.0,0.5,-4.235376844663364,9,1,20.0,0.0,0,0,0.0,0.0,0,-4.235376844663364
STOP_110,300,1200,10,4,61,0.0,10.0,10.0,25.0,0.5,-3.062383321353344,6,0,20.0,0.0,0,0,0.0,0.0,0,-3.062383321353344
STOP_103,90,360,3,4,73,0.0,10.0,10.0,25.0,0.5,-1.1488475553536297,16,1,20.0,0.0,0,0,0.0,0.0,0,-1.1488475553536297
